shipment_id,supplier_id,warehouse_name,shipment_date,delivery_date,quantity_shipped,transportation_cost,shipment_status,product_category
2517,364,Ware House B,2026-05-09,2026-05-19,66,522,In Transit,Industrial
2518,96,Ware House A,2026-05-25,2026-05-29,100,2459,Delayed,Industrial
2519,435,Ware House D,2026-05-28,2026-06-02,83,588,Cancelled,Automotive
2520,317,Ware House A,2026-05-19,2026-05-22,95,7043,Cancelled,Industrial
2521,423,Ware House E,2026-05-25,2026-05-27,92,7058,In Transit,Electronics
2522,115,Ware House A,2026-05-27,2026-05-31,76,4070,Cancelled,Industrial
2523,395,Ware House B,2026-05-09,2026-05-16,82,4366,Delayed,Pharma
2524,325,Ware House B,2026-05-07,2026-05-17,95,4393,Delivered,Electronics
2525,187,Ware House B,2026-05-26,2026-06-05,97,4471,Cancelled,Industrial
2526,277,Ware House E,2026-05-31,2026-06-06,69,1612,Delivered,Pharma
2527,307,Ware House E,2026-05-06,2026-05-08,80,7778,Delayed,Automotive
2528,11,Ware House A,2026-06-04,2026-06-12,18,9677,Delayed,Industrial
2529,184,Ware House E,2026-05-09,2026-05-19,74,8425,In Transit,Electronics
2530,428,Ware House D,2026-05-08,2026-05-14,44,6962,In Transit,Industrial
2531,275,Ware House B,2026-05-30,2026-06-03,72,459,Delivered,Automotive
2532,272,Ware House E,2026-05-30,2026-06-07,72,7630,Delayed,Automotive
2533,259,Ware House D,2026-05-27,2026-06-01,18,441,Delivered,Industrial
2534,206,Ware House A,2026-05-16,2026-05-18,33,6316,Delivered,Industrial
2535,244,Ware House B,2026-05-07,2026-05-16,14,1225,Delivered,Pharma
2536,84,Ware House C,2026-05-08,2026-05-09,50,4770,Delivered,FMCG
2537,479,Ware House C,2026-05-24,2026-05-25,69,4660,Cancelled,FMCG
2538,452,Ware House C,2026-05-20,2026-05-30,69,4362,Cancelled,Industrial
2539,276,Ware House C,2026-05-11,2026-05-20,85,1928,Delayed,Pharma
2540,255,Ware House E,2026-05-11,2026-05-15,50,1963,Delivered,FMCG
2541,201,Ware House D,2026-05-10,2026-05-12,25,6260,In Transit,Automotive
2542,115,Ware House B,2026-06-01,2026-06-05,28,5724,Cancelled,Pharma
2543,50,Ware House B,2026-05-28,2026-06-02,87,9625,Cancelled,Electronics
2544,147,Ware House D,2026-05-20,2026-05-27,89,4010,Delivered,Automotive
2545,380,Ware House D,2026-05-22,2026-05-26,45,809,In Transit,Automotive
2546,374,Ware House B,2026-05-26,2026-05-29,3,8290,Delivered,Electronics
2547,126,Ware House B,2026-05-22,2026-05-31,6,502,Delayed,FMCG
2548,418,Ware House E,2026-05-09,2026-05-16,15,2643,Delayed,FMCG
2549,255,Ware House B,2026-05-06,2026-05-07,76,2560,Delivered,Pharma
2550,114,Ware House C,2026-05-23,2026-05-31,83,5701,Delayed,Industrial
2551,89,Ware House B,2026-05-24,2026-05-26,12,9986,Delivered,Automotive
2552,464,Ware House D,2026-05-29,2026-06-04,2,3899,Cancelled,Pharma
2553,251,Ware House E,2026-05-10,2026-05-17,69,8380,In Transit,Industrial
2554,445,Ware House D,2026-06-01,2026-06-05,80,532,Delivered,Automotive
2555,443,Ware House A,2026-05-22,2026-05-31,69,1086,Cancelled,Electronics
2556,335,Ware House A,2026-05-23,2026-05-28,3,6450,Cancelled,Pharma
2557,53,Ware House A,2026-05-21,2026-05-23,98,9521,In Transit,Industrial
2558,392,Ware House A,2026-05-18,2026-05-26,46,8852,Cancelled,Electronics
2559,372,Ware House B,2026-05-08,2026-05-09,81,804,Cancelled,Industrial
2560,475,Ware House A,2026-06-01,2026-06-08,62,5691,In Transit,Industrial
2561,312,Ware House C,2026-05-30,2026-05-31,35,5387,Cancelled,Automotive
2562,194,Ware House D,2026-05-18,2026-05-26,44,6086,In Transit,FMCG
2563,386,Ware House C,2026-06-02,2026-06-05,25,7937,Delivered,Electronics
2564,191,Ware House D,2026-05-14,2026-05-17,84,4455,Delayed,Automotive
2565,73,Ware House D,2026-05-29,2026-06-01,46,6936,Delayed,FMCG
2566,436,Ware House C,2026-05-30,2026-06-02,16,9529,Cancelled,Electronics
2567,43,Ware House E,2026-05-15,2026-05-19,45,9585,Cancelled,Industrial
2568,137,Ware House A,2026-05-27,2026-05-31,16,5767,Cancelled,Electronics
2569,459,Ware House E,2026-05-28,2026-06-05,58,1042,In Transit,Pharma
2570,73,Ware House D,2026-05-24,2026-05-31,52,4323,Delivered,FMCG
2571,344,Ware House C,2026-05-21,2026-05-27,87,6668,Cancelled,Pharma
2572,93,Ware House A,2026-05-22,2026-05-29,17,4429,Cancelled,Automotive
2573,106,Ware House E,2026-05-13,2026-05-21,30,7049,In Transit,Industrial
2574,253,Ware House C,2026-05-26,2026-06-05,49,8542,In Transit,Pharma
2575,9,Ware House A,2026-05-12,2026-05-19,91,8835,In Transit,Automotive
2576,441,Ware House A,2026-05-11,2026-05-17,61,2861,Delayed,Industrial
2577,131,Ware House A,2026-05-13,2026-05-17,52,670,Delivered,FMCG
2578,49,Ware House A,2026-05-22,2026-05-24,91,5562,In Transit,FMCG
2579,362,Ware House C,2026-06-01,2026-06-08,33,4988,Delivered,Industrial
2580,79,Ware House B,2026-05-25,2026-06-01,15,5449,In Transit,Industrial
2581,70,Ware House C,2026-06-03,2026-06-07,8,8441,Delayed,Electronics
2582,462,Ware House C,2026-05-09,2026-05-17,15,1683,In Transit,Industrial
2583,226,Ware House B,2026-05-27,2026-06-02,52,7576,Cancelled,Pharma
2584,143,Ware House B,2026-05-29,2026-06-04,90,145,In Transit,Electronics
2585,243,Ware House D,2026-05-26,2026-06-05,94,5671,Delivered,Industrial
2586,409,Ware House B,2026-05-23,2026-06-02,86,6029,Delivered,Electronics
2587,416,Ware House D,2026-05-07,2026-05-15,58,7294,In Transit,Pharma
2588,93,Ware House D,2026-05-07,2026-05-10,42,7762,In Transit,Industrial
2589,50,Ware House E,2026-05-10,2026-05-13,70,2204,Cancelled,Electronics
2590,219,Ware House D,2026-05-14,2026-05-18,71,5783,In Transit,Pharma
2591,141,Ware House B,2026-06-02,2026-06-07,88,1717,Cancelled,FMCG
2592,7,Ware House C,2026-06-01,2026-06-07,95,7854,Cancelled,Electronics
2593,293,Ware House A,2026-05-08,2026-05-10,19,3389,Cancelled,Industrial
2594,449,Ware House B,2026-05-29,2026-06-05,24,2082,Delayed,Pharma
2595,428,Ware House B,2026-06-04,2026-06-07,14,9817,Cancelled,Electronics
2596,67,Ware House A,2026-05-29,2026-06-07,82,3857,Cancelled,Pharma
2597,382,Ware House A,2026-05-27,2026-06-03,75,3981,Delayed,Automotive
2598,210,Ware House A,2026-06-04,2026-06-08,42,8096,Delivered,Pharma
2599,275,Ware House A,2026-05-25,2026-05-31,44,4542,Delayed,Automotive
2600,97,Ware House B,2026-05-19,2026-05-24,98,8999,Cancelled,Electronics
2601,359,Ware House D,2026-05-18,2026-05-21,30,2460,Cancelled,FMCG
2602,130,Ware House E,2026-05-14,2026-05-21,77,2432,Delayed,Pharma
2603,433,Ware House D,2026-06-01,2026-06-11,21,2181,Cancelled,Industrial
2604,231,Ware House C,2026-05-15,2026-05-22,91,8468,Delivered,FMCG
2605,222,Ware House D,2026-05-21,2026-05-22,100,7617,Delivered,FMCG
2606,301,Ware House D,2026-06-01,2026-06-11,11,8261,Delivered,Electronics
2607,410,Ware House E,2026-05-08,2026-05-10,79,5421,Delayed,Pharma
2608,213,Ware House C,2026-05-09,2026-05-10,85,3113,Delivered,Pharma
2609,61,Ware House B,2026-05-24,2026-05-26,61,2587,In Transit,FMCG
2610,225,Ware House D,2026-05-29,2026-06-05,59,9093,In Transit,FMCG
2611,48,Ware House E,2026-06-02,2026-06-11,67,6497,Delayed,FMCG
2612,270,Ware House B,2026-05-12,2026-05-22,60,3862,Delivered,FMCG
2613,352,Ware House C,2026-05-16,2026-05-17,49,2316,Delivered,Electronics
2614,121,Ware House C,2026-05-11,2026-05-21,27,8003,Delayed,Electronics
2615,218,Ware House C,2026-05-25,2026-06-03,49,6862,Cancelled,Pharma
2616,22,Ware House B,2026-05-06,2026-05-15,43,4239,Delayed,FMCG
2617,35,Ware House A,2026-05-29,2026-06-08,92,4149,Delivered,Pharma
2618,113,Ware House B,2026-05-09,2026-05-17,3,7910,Cancelled,Electronics
2619,247,Ware House A,2026-05-14,2026-05-15,51,8490,Delivered,Automotive
2620,457,Ware House D,2026-06-03,2026-06-07,79,2305,In Transit,Industrial
2621,255,Ware House D,2026-05-14,2026-05-20,84,6274,Delayed,Industrial
2622,318,Ware House D,2026-05-12,2026-05-21,44,5107,In Transit,Electronics
2623,271,Ware House C,2026-05-16,2026-05-21,43,3505,In Transit,Automotive
2624,29,Ware House D,2026-05-11,2026-05-14,12,8926,Delivered,Pharma
2625,442,Ware House C,2026-05-11,2026-05-15,90,1573,Delayed,Industrial
2626,449,Ware House C,2026-05-27,2026-06-05,85,7936,In Transit,FMCG
2627,311,Ware House B,2026-05-15,2026-05-20,50,4194,Delivered,Pharma
2628,38,Ware House B,2026-06-01,2026-06-05,26,1969,In Transit,Industrial
2629,40,Ware House E,2026-05-09,2026-05-12,82,6366,Delivered,Automotive
2630,288,Ware House C,2026-05-29,2026-05-30,83,2452,Delayed,Automotive
2631,445,Ware House A,2026-05-14,2026-05-23,47,9765,Cancelled,FMCG
2632,63,Ware House B,2026-05-21,2026-05-28,22,553,Delivered,Pharma
2633,442,Ware House E,2026-05-23,2026-05-25,83,7416,Delayed,Pharma
2634,61,Ware House A,2026-05-19,2026-05-27,5,3832,Delayed,Electronics
2635,416,Ware House A,2026-05-23,2026-05-28,31,9978,Cancelled,FMCG
2636,257,Ware House C,2026-05-27,2026-05-29,100,8428,Delayed,FMCG
2637,385,Ware House A,2026-05-24,2026-05-26,71,1507,Delayed,Industrial
2638,266,Ware House C,2026-06-02,2026-06-10,20,1160,Delayed,Pharma
2639,269,Ware House C,2026-05-30,2026-06-09,98,3471,Delayed,Automotive
2640,483,Ware House D,2026-05-31,2026-06-05,32,4006,Delayed,Automotive
2641,459,Ware House A,2026-05-20,2026-05-24,74,572,In Transit,FMCG
2642,480,Ware House C,2026-05-26,2026-06-04,80,2921,In Transit,Industrial
2643,48,Ware House B,2026-05-25,2026-06-01,77,9676,In Transit,Electronics
2644,21,Ware House B,2026-05-22,2026-05-29,4,133,Delivered,Industrial
2645,160,Ware House C,2026-05-23,2026-05-25,94,2841,Delayed,Industrial
2646,312,Ware House D,2026-06-02,2026-06-09,100,1781,Cancelled,Electronics
2647,313,Ware House E,2026-06-01,2026-06-06,28,4688,Cancelled,Pharma
2648,49,Ware House D,2026-05-23,2026-05-27,94,9735,Delayed,Pharma
2649,219,Ware House D,2026-05-27,2026-05-31,22,1995,In Transit,Industrial
2650,206,Ware House A,2026-05-10,2026-05-14,41,2395,Delivered,Industrial
2651,499,Ware House A,2026-05-20,2026-05-21,77,634,In Transit,FMCG
2652,231,Ware House D,2026-05-13,2026-05-14,96,3200,Cancelled,Electronics
2653,183,Ware House C,2026-05-16,2026-05-25,87,3473,Delivered,Automotive
2654,138,Ware House B,2026-06-02,2026-06-09,23,6689,Cancelled,FMCG
2655,20,Ware House A,2026-05-11,2026-05-20,88,4715,In Transit,FMCG
2656,168,Ware House C,2026-05-15,2026-05-18,3,805,Delayed,Automotive
2657,31,Ware House D,2026-05-22,2026-05-25,16,1476,In Transit,FMCG
2658,485,Ware House D,2026-05-25,2026-05-31,15,907,In Transit,Electronics
2659,58,Ware House D,2026-05-20,2026-05-27,71,2419,Cancelled,Pharma
2660,222,Ware House D,2026-05-27,2026-06-06,80,7864,Delayed,Industrial
2661,105,Ware House C,2026-05-28,2026-06-03,55,3312,Cancelled,Electronics
2662,441,Ware House A,2026-05-07,2026-05-16,17,1002,Cancelled,Industrial
2663,318,Ware House E,2026-06-04,2026-06-09,34,2921,Delayed,Pharma
2664,355,Ware House D,2026-05-22,2026-05-26,91,2653,Delayed,Pharma
2665,157,Ware House C,2026-05-27,2026-06-02,52,4307,Cancelled,Automotive
2666,312,Ware House D,2026-06-02,2026-06-08,85,1663,Cancelled,Electronics
2667,431,Ware House E,2026-05-15,2026-05-18,88,6039,Delayed,Pharma
2668,235,Ware House D,2026-05-25,2026-06-03,53,4977,In Transit,Industrial
2669,225,Ware House E,2026-05-27,2026-06-04,6,5611,Delivered,Electronics
2670,146,Ware House D,2026-05-18,2026-05-22,72,2611,Delivered,Pharma
2671,11,Ware House C,2026-05-13,2026-05-18,31,6429,In Transit,Automotive
2672,345,Ware House E,2026-05-25,2026-05-31,62,7785,Delayed,FMCG
2673,188,Ware House B,2026-05-12,2026-05-13,83,1852,In Transit,Electronics
2674,360,Ware House A,2026-06-02,2026-06-10,82,7758,Delivered,Electronics
2675,282,Ware House A,2026-05-26,2026-05-30,78,8625,In Transit,Electronics
2676,497,Ware House B,2026-05-24,2026-05-28,19,8218,Delayed,Industrial
2677,59,Ware House B,2026-05-27,2026-06-06,1,6436,Delivered,Electronics
2678,175,Ware House B,2026-05-06,2026-05-11,86,5151,Delivered,Industrial
2679,479,Ware House D,2026-06-01,2026-06-06,31,1536,In Transit,Automotive
2680,139,Ware House B,2026-05-29,2026-06-07,29,1711,Cancelled,Pharma
2681,309,Ware House E,2026-05-11,2026-05-20,83,6297,In Transit,Industrial
2682,120,Ware House B,2026-06-03,2026-06-10,19,7040,Delayed,Electronics
2683,79,Ware House C,2026-05-23,2026-05-25,53,5245,Delayed,FMCG
2684,247,Ware House C,2026-05-29,2026-06-05,15,7035,Delayed,Electronics
2685,183,Ware House C,2026-05-09,2026-05-10,70,1317,Delayed,Pharma
2686,66,Ware House B,2026-06-01,2026-06-10,92,2853,Cancelled,Industrial
2687,238,Ware House B,2026-06-02,2026-06-10,14,7392,Cancelled,Pharma
2688,92,Ware House E,2026-05-30,2026-05-31,12,2788,Delayed,Electronics
2689,328,Ware House D,2026-05-24,2026-06-03,46,3647,Cancelled,FMCG
2690,246,Ware House C,2026-05-24,2026-05-27,75,1829,Cancelled,Automotive
2691,46,Ware House A,2026-05-23,2026-05-26,43,7615,Delivered,Automotive
2692,15,Ware House A,2026-05-18,2026-05-28,48,8756,Cancelled,FMCG
2693,390,Ware House C,2026-05-26,2026-06-01,43,6965,Delayed,Industrial
2694,211,Ware House A,2026-05-24,2026-06-03,23,1381,In Transit,Automotive
2695,271,Ware House D,2026-05-29,2026-06-02,78,4697,Cancelled,Pharma
2696,455,Ware House C,2026-05-10,2026-05-17,10,7712,Cancelled,Automotive
2697,34,Ware House B,2026-05-28,2026-06-03,50,6157,Cancelled,Electronics
2698,34,Ware House E,2026-05-21,2026-05-24,76,8309,In Transit,Pharma
2699,492,Ware House D,2026-05-12,2026-05-19,45,1658,Delivered,Electronics
2700,121,Ware House B,2026-05-12,2026-05-21,95,897,Delivered,Pharma
2701,281,Ware House A,2026-05-30,2026-06-02,32,8483,Delivered,Industrial
2702,233,Ware House B,2026-05-31,2026-06-01,21,4083,Delivered,Automotive
2703,55,Ware House C,2026-05-16,2026-05-18,33,7226,Delivered,Pharma
2704,425,Ware House D,2026-06-02,2026-06-03,43,7474,Delayed,Electronics
2705,321,Ware House A,2026-05-13,2026-05-16,15,5033,Delayed,Automotive
2706,71,Ware House C,2026-06-03,2026-06-06,58,2201,Delivered,Pharma
2707,312,Ware House C,2026-05-06,2026-05-16,28,9343,Cancelled,Automotive
2708,321,Ware House A,2026-05-20,2026-05-25,89,4355,In Transit,Automotive
2709,66,Ware House A,2026-05-21,2026-05-26,16,1287,Delayed,Electronics
2710,442,Ware House D,2026-05-13,2026-05-20,58,4914,Delayed,Pharma
2711,354,Ware House C,2026-06-03,2026-06-09,11,3157,In Transit,Automotive
2712,284,Ware House C,2026-05-26,2026-06-05,36,6383,In Transit,Industrial
2713,434,Ware House B,2026-05-14,2026-05-18,20,103,In Transit,FMCG
2714,245,Ware House C,2026-05-07,2026-05-12,88,9758,Delayed,Pharma
2715,100,Ware House C,2026-05-12,2026-05-19,10,3766,In Transit,FMCG
2716,192,Ware House E,2026-06-01,2026-06-11,59,2772,In Transit,Industrial
2717,94,Ware House D,2026-06-04,2026-06-14,40,5536,Delivered,Industrial
2718,258,Ware House B,2026-05-27,2026-05-31,8,4639,Delivered,Industrial
2719,236,Ware House B,2026-05-18,2026-05-23,42,3471,In Transit,Electronics
2720,336,Ware House E,2026-06-03,2026-06-06,35,2764,Delivered,Industrial
2721,32,Ware House A,2026-05-11,2026-05-15,51,9590,Cancelled,FMCG
2722,468,Ware House C,2026-06-04,2026-06-11,20,6918,Cancelled,Automotive
2723,156,Ware House D,2026-05-22,2026-05-30,87,4000,Delayed,FMCG
2724,211,Ware House C,2026-05-20,2026-05-23,80,9733,In Transit,Automotive
2725,482,Ware House C,2026-05-16,2026-05-18,27,2429,Cancelled,Electronics
2726,435,Ware House C,2026-05-21,2026-05-26,87,4341,Delayed,Industrial
2727,87,Ware House C,2026-05-22,2026-05-25,83,5686,Cancelled,Pharma
2728,425,Ware House C,2026-05-16,2026-05-23,61,1679,Delayed,Electronics
2729,259,Ware House B,2026-05-27,2026-06-04,61,5894,Delivered,Pharma
2730,320,Ware House A,2026-05-18,2026-05-22,14,8012,Cancelled,Industrial
2731,399,Ware House B,2026-05-10,2026-05-15,86,5380,Cancelled,Industrial
2732,437,Ware House B,2026-05-20,2026-05-25,39,7480,In Transit,Pharma
2733,324,Ware House C,2026-05-08,2026-05-14,41,6572,Delivered,Automotive
2734,320,Ware House D,2026-05-17,2026-05-21,52,917,Cancelled,Industrial
2735,468,Ware House E,2026-05-30,2026-05-31,25,4401,Delayed,Industrial
2736,253,Ware House A,2026-05-15,2026-05-19,24,7759,Delivered,Automotive
2737,140,Ware House C,2026-05-16,2026-05-22,90,1345,Delayed,FMCG
2738,308,Ware House A,2026-05-23,2026-05-26,18,7672,Delayed,Automotive
2739,336,Ware House D,2026-05-28,2026-06-05,33,9490,Delivered,Electronics
2740,166,Ware House A,2026-05-13,2026-05-18,31,5180,Delivered,Electronics
2741,233,Ware House E,2026-05-16,2026-05-22,79,4548,Cancelled,Electronics
2742,384,Ware House D,2026-06-04,2026-06-11,20,1976,In Transit,Pharma
2743,436,Ware House E,2026-06-04,2026-06-08,13,5945,Delayed,Pharma
2744,184,Ware House E,2026-05-16,2026-05-25,1,5487,Delivered,Industrial
2745,351,Ware House E,2026-05-30,2026-06-05,74,9420,Cancelled,Electronics
2746,243,Ware House B,2026-05-09,2026-05-19,34,3573,Delivered,Pharma
2747,219,Ware House C,2026-05-13,2026-05-22,88,1553,Cancelled,Automotive
2748,388,Ware House C,2026-05-27,2026-06-04,86,5227,Cancelled,Pharma
2749,429,Ware House A,2026-05-07,2026-05-15,95,4384,In Transit,Automotive
2750,357,Ware House A,2026-05-11,2026-05-15,82,6824,Delayed,Automotive
2751,472,Ware House E,2026-05-12,2026-05-20,70,6450,In Transit,Automotive
2752,162,Ware House B,2026-06-04,2026-06-07,84,9873,Delayed,Industrial
2753,452,Ware House B,2026-05-09,2026-05-12,95,5689,In Transit,Automotive
2754,352,Ware House A,2026-05-27,2026-05-31,95,1467,Cancelled,Pharma
2755,120,Ware House E,2026-05-29,2026-06-02,86,4619,In Transit,Electronics
2756,409,Ware House D,2026-05-10,2026-05-18,61,8162,Cancelled,Automotive
2757,78,Ware House A,2026-05-11,2026-05-21,25,4174,Delayed,Pharma
2758,59,Ware House A,2026-05-23,2026-05-29,57,9660,Delayed,Pharma
2759,80,Ware House B,2026-05-18,2026-05-25,53,3144,Delivered,FMCG
2760,250,Ware House D,2026-05-22,2026-05-28,71,5123,Cancelled,Electronics
2761,406,Ware House E,2026-05-14,2026-05-19,26,4343,Delivered,FMCG
2762,490,Ware House E,2026-05-09,2026-05-16,2,7027,Delivered,Industrial
2763,250,Ware House E,2026-05-19,2026-05-28,10,2450,Delayed,Pharma
2764,241,Ware House D,2026-05-09,2026-05-17,34,5330,In Transit,FMCG
2765,415,Ware House E,2026-05-23,2026-05-27,29,4296,Delayed,Automotive
2766,405,Ware House A,2026-05-21,2026-05-23,94,9321,Delivered,Pharma
2767,102,Ware House D,2026-05-27,2026-06-03,65,9964,Delivered,Pharma
2768,399,Ware House E,2026-05-19,2026-05-25,66,5957,Delivered,Pharma
2769,16,Ware House A,2026-06-03,2026-06-07,78,7967,Delayed,Pharma
2770,309,Ware House C,2026-05-18,2026-05-25,87,1772,Delayed,Automotive
2771,216,Ware House B,2026-06-04,2026-06-13,90,8427,In Transit,Pharma
2772,323,Ware House A,2026-05-22,2026-06-01,43,4866,Cancelled,Pharma
2773,195,Ware House A,2026-05-14,2026-05-21,16,6409,Cancelled,Industrial
2774,152,Ware House E,2026-05-11,2026-05-19,46,7195,In Transit,Pharma
2775,393,Ware House C,2026-06-04,2026-06-07,14,1852,Delayed,FMCG
2776,111,Ware House E,2026-05-14,2026-05-17,12,4024,In Transit,Electronics
2777,446,Ware House C,2026-05-31,2026-06-08,40,9310,Cancelled,FMCG
2778,477,Ware House E,2026-05-26,2026-06-05,63,3100,Delayed,FMCG
2779,310,Ware House B,2026-05-13,2026-05-21,55,1857,In Transit,Automotive
2780,177,Ware House D,2026-05-21,2026-05-26,15,8078,Delivered,Electronics
2781,274,Ware House E,2026-05-26,2026-05-28,11,3563,Delayed,Electronics
2782,393,Ware House E,2026-05-11,2026-05-14,12,651,Cancelled,FMCG
2783,146,Ware House D,2026-05-08,2026-05-13,63,8408,Cancelled,Pharma
2784,500,Ware House B,2026-05-25,2026-05-26,40,5525,Cancelled,Industrial
2785,115,Ware House A,2026-05-26,2026-06-02,26,9246,In Transit,Pharma
2786,170,Ware House B,2026-05-26,2026-06-05,9,6407,In Transit,Industrial
2787,268,Ware House D,2026-06-01,2026-06-09,77,9045,Delivered,Electronics
2788,141,Ware House A,2026-05-17,2026-05-18,97,8330,In Transit,Electronics
2789,259,Ware House E,2026-05-19,2026-05-29,12,307,Delayed,Industrial
2790,140,Ware House B,2026-05-18,2026-05-25,25,243,Delivered,FMCG
2791,477,Ware House C,2026-05-12,2026-05-22,69,5565,Cancelled,Electronics
2792,462,Ware House B,2026-06-01,2026-06-07,68,1401,Delivered,FMCG
2793,251,Ware House D,2026-05-31,2026-06-04,69,2529,Delayed,FMCG
2794,328,Ware House D,2026-05-31,2026-06-08,29,9457,Cancelled,FMCG
2795,80,Ware House A,2026-05-20,2026-05-27,8,323,Delayed,Pharma
2796,37,Ware House A,2026-06-01,2026-06-08,12,4848,Delivered,FMCG
2797,131,Ware House A,2026-05-22,2026-06-01,16,2250,Delivered,Automotive
2798,357,Ware House C,2026-05-12,2026-05-19,71,9137,In Transit,Automotive
2799,73,Ware House C,2026-05-26,2026-05-29,100,5104,In Transit,Automotive
2800,343,Ware House C,2026-05-24,2026-05-26,51,5721,Delivered,Pharma
2801,374,Ware House E,2026-05-24,2026-06-01,52,9187,Cancelled,FMCG
2802,351,Ware House B,2026-05-18,2026-05-25,100,5985,In Transit,FMCG
2803,164,Ware House E,2026-05-25,2026-05-30,76,4206,Cancelled,Industrial
2804,170,Ware House A,2026-05-10,2026-05-11,37,2887,Cancelled,Electronics
2805,497,Ware House A,2026-05-25,2026-05-26,35,3572,Cancelled,Electronics
2806,85,Ware House D,2026-05-30,2026-06-07,75,142,Delivered,Automotive
2807,225,Ware House D,2026-05-11,2026-05-19,96,9074,In Transit,Industrial
2808,427,Ware House E,2026-05-11,2026-05-13,3,8123,Delayed,FMCG
